country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
Argentina,2022-10-15,9715464.0,1870.0,587.0,213959.94,41.182293,12.927276,129970.0,12.0,4.714286,2862.2793,0.26427138,0.103820905,,,,,,,,,,,,,14.39,1.0972,,,,,,,,,109982024.0,41364800.0,34754772.0,31075600.0,2140.0,8779.857,242.20918,91.09611,76.5391,68.4366,193.35542,815.0,0.0017948432,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-10-16,9715464.0,0.0,267.14285,213959.94,0.0,5.8831844,129970.0,0.0,1.7142857,2862.2793,0.0,0.037753057,,,,,,,,,,,,,14.39,1.1178,,,,,,,,,109982400.0,41364820.0,34754780.0,31075934.0,377.0,8721.0,242.21002,91.09616,76.539116,68.43734,192.05923,810.0,0.0017838319,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-10-17,9715464.0,0.0,267.14285,213959.94,0.0,5.8831844,129970.0,0.0,1.7142857,2862.2793,0.0,0.037753057,,,,,,,,,,,,,14.39,1.1098,,,,,,,,,109994370.0,41365920.0,34755770.0,31085312.0,11966.0,10248.429,242.23637,91.09858,76.54129,68.45799,225.6972,949.7143,0.0020915193,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-10-18,9715464.0,0.0,267.14285,213959.94,0.0,5.8831844,129970.0,0.0,1.7142857,2862.2793,0.0,0.037753057,,,,,,,,,,,,,14.39,1.0992,,,,,,,,,110007784.0,41367260.0,34756876.0,31095760.0,13420.0,10122.0,242.26593,91.10153,76.54373,68.480995,222.91292,956.5714,0.0021066205,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-10-19,9715464.0,0.0,267.14285,213959.94,0.0,5.8831844,129970.0,0.0,1.7142857,2862.2793,0.0,0.037753057,,,,,,,,,,,,,14.39,1.092,,,,,,,,,110021990.0,41368664.0,34758144.0,31106741.0,14206.0,10133.714,242.29721,91.104614,76.54653,68.50518,223.1709,962.8571,0.0021204634,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-10-20,9715464.0,0.0,267.14285,213959.94,0.0,5.8831844,129970.0,0.0,1.7142857,2862.2793,0.0,0.037753057,,,,,,,,,,,,,14.39,1.0895,,,,,,,,,110036670.0,41370004.0,34759332.0,31118286.0,14676.0,10200.286,242.32953,91.107574,76.54914,68.53061,224.63698,964.2857,0.0021236094,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-10-21,9715464.0,0.0,267.14285,213959.94,0.0,5.8831844,129970.0,0.0,1.7142857,2862.2793,0.0,0.037753057,,,,,,,,,,,,,14.39,1.0896,,,,,,,,,110052610.0,41371576.0,34760660.0,31130721.0,15939.0,10389.143,242.36462,91.11103,76.55207,68.55799,228.79611,990.4286,0.0021811828,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-10-22,9715464.0,0.0,0.0,213959.94,0.0,0.0,129970.0,0.0,0.0,2862.2793,0.0,0.0,,,,,,,,,,,,,14.39,1.0908,,,,,,,,,110055310.0,41371812.0,34760820.0,31132937.0,2708.0,10470.286,242.37059,91.11156,76.55242,68.562874,230.58308,1001.7143,0.0022060368,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-10-23,9717546.0,2082.0,297.42856,214005.78,45.851086,6.550155,129979.0,9.0,1.2857143,2862.4775,0.19820355,0.028314792,,,,,,,,,,,,,14.39,1.0899,,,,,,,,,110056260.0,41371876.0,34760852.0,31133737.0,939.0,10550.571,242.37267,91.111694,76.55249,68.56464,232.35118,1007.7143,0.0022192504,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-10-24,9717546.0,0.0,297.42856,214005.78,0.0,6.550155,129979.0,0.0,1.2857143,2862.4775,0.0,0.028314792,,,,,,,,,,,,,14.39,1.0901,,,,,,,,,110069210.0,41373068.0,34761944.0,31143922.0,12956.0,10692.0,242.4012,91.11432,76.55489,68.58707,235.4658,1020.8571,0.0022481945,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-10-25,9717546.0,0.0,297.42856,214005.78,0.0,6.550155,129979.0,0.0,1.2857143,2862.4775,0.0,0.028314792,,,,,,,,,,,,,14.39,1.0873,,,,,,,,,110082670.0,41374316.0,34763052.0,31154523.0,13464.0,10698.286,242.43085,91.11707,76.557335,68.61041,235.60423,1008.0,0.0022198798,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-10-26,9717546.0,0.0,297.42856,214005.78,0.0,6.550155,129979.0,0.0,1.2857143,2862.4775,0.0,0.028314792,,,,,,,,,,,,,14.39,1.0848,,,,,,,,,110093920.0,41375384.0,34764020.0,31163370.0,11245.0,10275.286,242.45561,91.11942,76.55946,68.62989,226.28867,960.5714,0.0021154296,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-10-27,9717546.0,0.0,297.42856,214005.78,0.0,6.550155,129979.0,0.0,1.2857143,2862.4775,0.0,0.028314792,,,,,,,,,,,,,14.39,1.0846,,,,,,,,,110107530.0,41376744.0,34765316.0,31173876.0,13610.0,10123.0,242.48558,91.12242,76.562325,68.65303,222.93494,963.0,0.002120778,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-10-28,9717546.0,0.0,297.42856,214005.78,0.0,6.550155,129979.0,0.0,1.2857143,2862.4775,0.0,0.028314792,,,,,,,,,,,,,14.39,1.0845,,,,,,,,,110120760.0,41378012.0,34766520.0,31184185.0,13229.0,9735.857,242.51472,91.125206,76.56497,68.675735,214.40904,919.5714,0.002025137,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-10-29,9717546.0,0.0,297.42856,214005.78,0.0,6.550155,129979.0,0.0,1.2857143,2862.4775,0.0,0.028314792,,,,,,,,,,,,,14.39,1.0815,,,,,,,,,110122520.0,41378156.0,34766650.0,31185635.0,1765.0,9601.143,242.5186,91.12553,76.565254,68.678925,211.44228,906.2857,0.0019958783,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-10-30,9718875.0,1329.0,189.85715,214035.05,29.268057,4.181151,129991.0,12.0,1.7142857,2862.742,0.26427138,0.037753057,,,,,,,,,,,,,14.39,1.0747,,,,,,,,,110122904.0,41378184.0,34766680.0,31185938.0,380.0,9521.286,242.51944,91.12559,76.56532,68.679596,209.68362,901.5714,0.0019854961,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-10-31,9718875.0,0.0,189.85715,214035.05,0.0,4.181151,129991.0,0.0,1.7142857,2862.742,0.0,0.037753057,5.8808928,18.59834,180799.39,3972.7117,,,,,,,,,14.39,1.1041,,,,,,,,,110134810.0,41379224.0,34767630.0,31195448.0,11903.0,9370.857,242.54565,91.12788,76.56741,68.70054,206.37079,879.7143,0.001937361,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-01,9718875.0,0.0,189.85715,214035.05,0.0,4.181151,129991.0,0.0,1.7142857,2862.742,0.0,0.037753057,,,,,,,,,,,,,14.39,1.1343,,,,,,,,,110148490.0,41380250.0,34768548.0,31206839.0,13682.0,9402.0,242.57579,91.13013,76.56944,68.725624,207.05664,847.1429,0.0018656302,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-02,9718875.0,0.0,189.85715,214035.05,0.0,4.181151,129991.0,0.0,1.7142857,2862.742,0.0,0.037753057,,,,,,,,,,,,,14.39,1.169,,,,,,,,,110164020.0,41381156.0,34769460.0,31220191.0,15528.0,10013.857,242.60999,91.13213,76.57144,68.75503,220.53133,824.4286,0.0018156074,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-03,9718875.0,0.0,189.85715,214035.05,0.0,4.181151,129991.0,0.0,1.7142857,2862.742,0.0,0.037753057,,,,,,,,,,,,,14.39,1.2147,,,,,,,,,110184140.0,41382344.0,34770470.0,31237744.0,20130.0,10945.286,242.65431,91.13475,76.57367,68.793686,241.04382,799.7143,0.0017611801,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-04,9718875.0,0.0,189.85715,214035.05,0.0,4.181151,129991.0,0.0,1.7142857,2862.742,0.0,0.037753057,,,,,,,,,,,,,14.39,1.2762,,,,,,,,,110208536.0,41383764.0,34771692.0,31259053.0,24390.0,12539.714,242.70802,91.13787,76.57636,68.840614,276.15732,821.4286,0.0018090006,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-05,9718875.0,0.0,189.85715,214035.05,0.0,4.181151,129991.0,0.0,1.7142857,2862.742,0.0,0.037753057,,,,,,,,,,,,,14.39,1.3486,,,,,,,,,110212504.0,41383948.0,34771856.0,31262621.0,3969.0,12854.571,242.71677,91.13828,76.57672,68.84847,283.09128,827.5714,0.0018225288,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-06,9720232.0,1357.0,193.85715,214064.94,29.88469,4.2692413,130003.0,12.0,1.7142857,2863.006,0.26427138,0.037753057,,,,,,,,,,,,,14.39,1.4059,,,,,,,,,110217220.0,41383984.0,34771870.0,31267250.0,4707.0,13472.714,242.72713,91.13836,76.57676,68.858665,296.7044,828.4286,0.0018244165,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-07,9720232.0,0.0,193.85715,214064.94,0.0,4.2692413,130003.0,0.0,1.7142857,2863.006,0.0,0.037753057,,,,,,,,,,,,,14.39,1.3381,,,,,,,,,110241740.0,41385030.0,34772696.0,31289476.0,24533.0,15277.0,242.78116,91.14066,76.578575,68.90761,336.4395,829.4286,0.0018266187,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-08,9720232.0,0.0,193.85715,214064.94,0.0,4.2692413,130003.0,0.0,1.7142857,2863.006,0.0,0.037753057,,,,,,,,,,,,,14.39,1.257,,,,,,,,,110266630.0,41386204.0,34773668.0,31311770.0,24885.0,16877.428,242.83597,91.14325,76.58072,68.95671,371.68512,851.0,0.0018741246,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-09,9720232.0,0.0,193.85715,214064.94,0.0,4.2692413,130003.0,0.0,1.7142857,2863.006,0.0,0.037753057,,,,,,,,,,,,,14.39,1.1897,,,,,,,,,110293620.0,41387412.0,34774680.0,31336085.0,26986.0,18514.285,242.8954,91.14591,76.58295,69.010254,407.733,893.7143,0.0019681926,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-10,9720232.0,0.0,193.85715,214064.94,0.0,4.2692413,130003.0,0.0,1.7142857,2863.006,0.0,0.037753057,,,,,,,,,,,,,14.39,1.1403,,,,,,,,,110319140.0,41388668.0,34775700.0,31358898.0,25523.0,19284.715,242.9516,91.148674,76.58519,69.06049,424.69986,903.5714,0.0019899006,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-11,9720232.0,0.0,193.85715,214064.94,0.0,4.2692413,130003.0,0.0,1.7142857,2863.006,0.0,0.037753057,,,,,,,,,,,,,14.39,1.1064,,,,,,,,,110347224.0,41389924.0,34776816.0,31384159.0,28087.0,19812.857,243.01346,91.15144,76.58765,69.11613,436.33093,880.1429,0.0019383049,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-12,9720232.0,0.0,193.85715,214064.94,0.0,4.2692413,130003.0,0.0,1.7142857,2863.006,0.0,0.037753057,,,,,,,,,,,,,14.39,1.0808,,,,,,,,,110351464.0,41390130.0,34776970.0,31387966.0,4237.0,19851.143,243.0228,91.15189,76.58798,69.12451,437.1741,882.8571,0.0019442824,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-13,9721718.0,1486.0,212.28572,214097.66,32.72561,4.675087,130011.0,8.0,1.1428572,2863.1824,0.17618093,0.025168704,,,,,,,,,,,,,14.39,1.0522,,,,,,,,,110352740.0,41390164.0,34777000.0,31389152.0,1273.0,19360.572,243.02559,91.15197,76.58805,69.12712,426.37042,882.8571,0.0019442824,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-14,9721718.0,0.0,212.28572,214097.66,0.0,4.675087,130011.0,0.0,1.1428572,2863.1824,0.0,0.025168704,,,,,,,,,,,,,14.39,1.0225,,,,,,,,,110379030.0,41391230.0,34777870.0,31413052.0,26299.0,19612.857,243.08351,91.15432,76.589966,69.179756,431.92642,885.7143,0.0019505746,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-15,9721718.0,0.0,212.28572,214097.66,0.0,4.675087,130011.0,0.0,1.1428572,2863.1824,0.0,0.025168704,,,,,,,,,,,,,14.39,0.9867,,,,,,,,,110406400.0,41392348.0,34778844.0,31437848.0,27366.0,19967.285,243.14378,91.15678,76.59211,69.23437,439.73187,877.7143,0.0019329565,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-16,9721718.0,0.0,212.28572,214097.66,0.0,4.675087,130011.0,0.0,1.1428572,2863.1824,0.0,0.025168704,,,,,,,,,,,,,14.39,0.9503,,,,,,,,,110432280.0,41393384.0,34779708.0,31461359.0,25879.0,19809.143,243.20078,91.159065,76.59402,69.28614,436.24915,853.2857,0.0018791583,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-17,9721718.0,0.0,212.28572,214097.66,0.0,4.675087,130011.0,0.0,1.1428572,2863.1824,0.0,0.025168704,,,,,,,,,,,,,14.39,0.9197,,,,,,,,,110456376.0,41394330.0,34780624.0,31483190.0,24095.0,19605.143,243.25383,91.16114,76.59603,69.33422,431.75653,808.7143,0.0017810004,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-18,9721718.0,0.0,212.28572,214097.66,0.0,4.675087,130011.0,0.0,1.1428572,2863.1824,0.0,0.025168704,,,,,,,,,,,,,14.39,0.8932,,,,,,,,,110481440.0,41395336.0,34781510.0,31505976.0,25063.0,19173.143,243.30904,91.16335,76.597984,69.3844,422.24277,772.8571,0.0017020336,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-19,9721718.0,0.0,212.28572,214097.66,0.0,4.675087,130011.0,0.0,1.1428572,2863.1824,0.0,0.025168704,,,,,,,,,,,,,14.39,0.869,,,,,,,,,110485840.0,41395452.0,34781624.0,31510077.0,4406.0,19197.285,243.31873,91.16361,76.598236,69.39343,422.77444,760.4286,0.0016746627,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-20,9723924.0,2206.0,315.14285,214146.25,48.58189,6.94027,130017.0,6.0,0.85714287,2863.3145,0.13213569,0.018876528,,,,,,,,,,,,,14.39,0.8442,,,,,,,,,110486650.0,41395468.0,34781644.0,31510840.0,807.0,19130.715,243.32051,91.16365,76.598274,69.39511,421.30838,757.4286,0.0016680559,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-21,9723924.0,0.0,315.14285,214146.25,0.0,6.94027,130017.0,0.0,0.85714287,2863.3145,0.0,0.018876528,,,,,,,,,,,,,14.39,0.8189,,,,,,,,,110488410.0,41395520.0,34781684.0,31512468.0,1758.0,15624.857,243.32439,91.163765,76.598366,69.3987,344.10022,612.5714,0.0013490425,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-22,9723924.0,0.0,315.14285,214146.25,0.0,6.94027,130017.0,0.0,0.85714287,2863.3145,0.0,0.018876528,,,,,,,,,,,,,14.39,0.7914,,,,,,,,,110507200.0,41396252.0,34782372.0,31529427.0,18795.0,14400.429,243.36577,91.165375,76.599884,69.43605,317.1351,557.5714,0.0012279182,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-23,9723924.0,0.0,315.14285,214146.25,0.0,6.94027,130017.0,0.0,0.85714287,2863.3145,0.0,0.018876528,,,,,,,,,,,,,14.39,0.7634,,,,,,,,,110531290.0,41397224.0,34783364.0,31551127.0,24084.0,14144.0,243.41881,91.16752,76.602066,69.48383,311.48788,548.5714,0.0012080978,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-24,9723924.0,0.0,315.14285,214146.25,0.0,6.94027,130017.0,0.0,0.85714287,2863.3145,0.0,0.018876528,,,,,,,,,,,,,14.39,0.7357,,,,,,,,,110559940.0,41398276.0,34784268.0,31577342.0,28646.0,14794.143,243.4819,91.16983,76.60406,69.541565,325.80573,563.7143,0.0012414464,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-25,9723924.0,0.0,315.14285,214146.25,0.0,6.94027,130017.0,0.0,0.85714287,2863.3145,0.0,0.018876528,,,,,,,,,,,,,14.39,0.7096,,,,,,,,,110592140.0,41399044.0,34784976.0,31607612.0,32208.0,15814.857,243.55283,91.171524,76.60561,69.60823,348.28452,529.8571,0.0011668841,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-26,9723924.0,0.0,315.14285,214146.25,0.0,6.94027,130017.0,0.0,0.85714287,2863.3145,0.0,0.018876528,,,,,,,,,,,,,14.39,0.6844,,,,,,,,,110596250.0,41399108.0,34785028.0,31611533.0,4103.0,15771.571,243.56186,91.17167,76.60573,69.61687,347.33127,522.4286,0.0011505244,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-27,9727247.0,3323.0,474.7143,214219.42,73.18115,10.454451,130025.0,8.0,1.1428572,2863.4907,0.17618093,0.025168704,,,,,,,,,,,,,14.39,0.6586,,,,,,,,,110597950.0,41399130.0,34785040.0,31613194.0,1703.0,15899.571,243.56561,91.171715,76.60577,69.62052,350.15015,523.1429,0.0011520975,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-28,9727247.0,0.0,474.7143,214219.42,0.0,10.454451,130025.0,0.0,1.1428572,2863.4907,0.0,0.025168704,,,,,,,,,,,,,14.39,0.6332,,,,,,,,,110638780.0,41399828.0,34785716.0,31652200.0,40840.0,21482.715,243.65555,91.173256,76.60725,69.70643,473.10556,615.7143,0.0013559639,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-29,9727247.0,0.0,474.7143,214219.42,0.0,10.454451,130025.0,0.0,1.1428572,2863.4907,0.0,0.025168704,,,,,,,,,,,,,14.38,0.6083,,,,,,,,,110698630.0,41400708.0,34786508.0,31709887.0,59845.0,27347.0,243.78735,91.175186,76.608986,69.833466,602.2525,636.7143,0.0014022114,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-11-30,9727247.0,0.0,474.7143,214219.42,0.0,10.454451,130025.0,0.0,1.1428572,2863.4907,0.0,0.025168704,8.989195,18.351631,183102.1,4023.309,,,,,,,,,14.38,0.5818,,,,,,,,,110768200.0,41401570.0,34787180.0,31777510.0,69566.0,33844.43,243.94055,91.177086,76.61047,69.98239,745.34283,620.2857,0.0013660315,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-12-01,9727247.0,0.0,474.7143,214219.42,0.0,10.454451,130025.0,0.0,1.1428572,2863.4907,0.0,0.025168704,,,,,,,,,,,,,14.38,0.5551,,,,,,,,,110841040.0,41402424.0,34787870.0,31848324.0,72840.0,40157.855,244.10097,91.17896,76.612,70.13834,884.38104,592.2857,0.0013043681,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-12-02,9727247.0,0.0,474.7143,214219.42,0.0,10.454451,130025.0,0.0,1.1428572,2863.4907,0.0,0.025168704,,,,,,,,,,,,,14.38,0.5275,,,,,,,,,110926190.0,41403524.0,34788556.0,31931167.0,85151.0,47721.145,244.28848,91.18139,76.6135,70.320786,1050.9445,640.1429,0.0014097621,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-12-03,9727247.0,0.0,474.7143,214219.42,0.0,10.454451,130025.0,0.0,1.1428572,2863.4907,0.0,0.025168704,,,,,,,,,,,,,14.38,0.5006,,,,,,,,,110942744.0,41403692.0,34788684.0,31947330.0,16552.0,49499.57,244.32494,91.18176,76.613785,70.35638,1090.1101,654.7143,0.0014418522,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-12-04,9739856.0,12609.0,1801.2858,214497.11,277.68317,39.669025,130034.0,9.0,1.2857143,2863.689,0.19820355,0.028314792,,,,,,,,,,,,,14.38,0.4737,,,,,,,,,110949850.0,41403730.0,34788708.0,31954344.0,7105.0,50271.285,244.34059,91.18184,76.61383,70.371826,1107.1052,657.0,0.0014468859,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
Argentina,2022-12-05,9739856.0,0.0,1801.2858,214497.11,0.0,39.669025,130034.0,0.0,1.2857143,2863.689,0.0,0.028314792,,,,,,,,,,,,,14.38,0.4462,,,,,,,,,111052020.0,41404760.0,34789390.0,32054217.0,102172.0,59033.0,244.5656,91.18412,76.61534,70.591774,1300.061,704.7143,0.0015519653,ARG,South America,45407866.0,16.59225845336914,31.73900032043457,75.80609893798828,22461.44140625,,5.400000095367432,,4.989999771118164,
